"﻿""Chapter ID (Mandatory", for example 1, 2," Etc)""",Chapter Title (Mandatory),Chapter Description (Optional),"Question ID (Mandatory and Unique, for example: 1.1, 1.2, Etc)",Question Title (Mandatory),Question Description (Optional),"Answer Type (Mandatory, one of the following options: 1 for Open Answer, 2 for Dropdown - Single Select, 3 for Dropdown - Single Select - Open answer, 4 for Date, 5 for Dropdown - Multiple Select, 6 for Dropdown - Multiple Select - Open answer)","Dropdown Options (Mandatory if column G is Dropdown. List options for the dropdown separated by a pipe character, for example: Yes|No|Undefined)","DropDown Warnings (Optional, for every option on column H you can define a message, for example: Great|Oh|Think twice)","Dropdown Scoring (Mandatory, set this to 1 if you want to enable scoring for this question. Otherwise set to 0)","Dropdown Option Score (Mandatory if J is set to 1, set the score of the question as an integer positive number, for example 10)","Dropdown Option Score Multiplier (Mandatory if J is set to 1. For every option of the dropdown in column H define an integer positive number that will be multiplied by the value on column K, for example: 1|2|10)","Dropdown Option Show another Question (Optional and only possible if column G is dropdown.For every option in column H you can define one or more question IDs from column D to be shown when the option is selected. For example: 1.2 1.6||6.7 would display questions 1.2 and 1.6 if the first option is selected, none if the second is selected and 6.7 if the third option is selected)","Question Comments & Attachments (Mandatory, select 0 if you do not want to show this option or 1 if you want to let users provide comments and attachments for each question)"
8,Standard - Cryptographic Keys and Certificates,"<i>- Cryptographic keys and certificates must be generated using approved computerized methods where technically feasible.
- Cryptographic keys must be stored in encrypted form.
- Keys, certificates, and secrets must be stored in an organization-approved password or key management system.
- Access to cryptographic keys must be restricted based on least privilege.
- Cryptographic keys and certificates must be rotated at least annually or sooner if compromised.
- Key generation, storage, rotation, and revocation processes must be protected from unauthorized modification.</i>",8.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Encryption configuration|Key management records|Certificate inventory|Other,,0,,,,1
8,Standard - Cryptographic Keys and Certificates,"<i>- Cryptographic keys and certificates must be generated using approved computerized methods where technically feasible.
- Cryptographic keys must be stored in encrypted form.
- Keys, certificates, and secrets must be stored in an organization-approved password or key management system.
- Access to cryptographic keys must be restricted based on least privilege.
- Cryptographic keys and certificates must be rotated at least annually or sooner if compromised.
- Key generation, storage, rotation, and revocation processes must be protected from unauthorized modification.</i>",8.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
8,Standard - Cryptographic Keys and Certificates,"<i>- Cryptographic keys and certificates must be generated using approved computerized methods where technically feasible.
- Cryptographic keys must be stored in encrypted form.
- Keys, certificates, and secrets must be stored in an organization-approved password or key management system.
- Access to cryptographic keys must be restricted based on least privilege.
- Cryptographic keys and certificates must be rotated at least annually or sooner if compromised.
- Key generation, storage, rotation, and revocation processes must be protected from unauthorized modification.</i>",8.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
8,Standard - Cryptographic Keys and Certificates,"<i>- Cryptographic keys and certificates must be generated using approved computerized methods where technically feasible.
- Cryptographic keys must be stored in encrypted form.
- Keys, certificates, and secrets must be stored in an organization-approved password or key management system.
- Access to cryptographic keys must be restricted based on least privilege.
- Cryptographic keys and certificates must be rotated at least annually or sooner if compromised.
- Key generation, storage, rotation, and revocation processes must be protected from unauthorized modification.</i>",8.13,Does this requirement reflect your company current practice: Access to cryptographic keys must be restricted based on least privilege.,,2,Yes|No|Somewhat|Not applicable,,0,,,8.14 8.15|8.16|8.16|8.16,1
8,Standard - Cryptographic Keys and Certificates,"<i>- Cryptographic keys and certificates must be generated using approved computerized methods where technically feasible.
- Cryptographic keys must be stored in encrypted form.
- Keys, certificates, and secrets must be stored in an organization-approved password or key management system.
- Access to cryptographic keys must be restricted based on least privilege.
- Cryptographic keys and certificates must be rotated at least annually or sooner if compromised.
- Key generation, storage, rotation, and revocation processes must be protected from unauthorized modification.</i>",8.14,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Encryption configuration|Key management records|Certificate inventory|Other,,0,,,,1
8,Standard - Cryptographic Keys and Certificates,"<i>- Cryptographic keys and certificates must be generated using approved computerized methods where technically feasible.
- Cryptographic keys must be stored in encrypted form.
- Keys, certificates, and secrets must be stored in an organization-approved password or key management system.
- Access to cryptographic keys must be restricted based on least privilege.
- Cryptographic keys and certificates must be rotated at least annually or sooner if compromised.
- Key generation, storage, rotation, and revocation processes must be protected from unauthorized modification.</i>",8.15,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
8,Standard - Cryptographic Keys and Certificates,"<i>- Cryptographic keys and certificates must be generated using approved computerized methods where technically feasible.
- Cryptographic keys must be stored in encrypted form.
- Keys, certificates, and secrets must be stored in an organization-approved password or key management system.
- Access to cryptographic keys must be restricted based on least privilege.
- Cryptographic keys and certificates must be rotated at least annually or sooner if compromised.
- Key generation, storage, rotation, and revocation processes must be protected from unauthorized modification.</i>",8.16,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
8,Standard - Cryptographic Keys and Certificates,"<i>- Cryptographic keys and certificates must be generated using approved computerized methods where technically feasible.
- Cryptographic keys must be stored in encrypted form.
- Keys, certificates, and secrets must be stored in an organization-approved password or key management system.
- Access to cryptographic keys must be restricted based on least privilege.
- Cryptographic keys and certificates must be rotated at least annually or sooner if compromised.
- Key generation, storage, rotation, and revocation processes must be protected from unauthorized modification.</i>",8.17,Does this requirement reflect your company current practice: Cryptographic keys and certificates must be rotated at least annually or sooner if compromised.,,2,Yes|No|Somewhat|Not applicable,,0,,,8.18 8.19|8.20|8.20|8.20,1
8,Standard - Cryptographic Keys and Certificates,"<i>- Cryptographic keys and certificates must be generated using approved computerized methods where technically feasible.
- Cryptographic keys must be stored in encrypted form.
- Keys, certificates, and secrets must be stored in an organization-approved password or key management system.
- Access to cryptographic keys must be restricted based on least privilege.
- Cryptographic keys and certificates must be rotated at least annually or sooner if compromised.
- Key generation, storage, rotation, and revocation processes must be protected from unauthorized modification.</i>",8.18,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Encryption configuration|Key management records|Certificate inventory|Secret management export|Screenshots|System exports|Other,,0,,,,1
8,Standard - Cryptographic Keys and Certificates,"<i>- Cryptographic keys and certificates must be generated using approved computerized methods where technically feasible.
- Cryptographic keys must be stored in encrypted form.
- Keys, certificates, and secrets must be stored in an organization-approved password or key management system.
- Access to cryptographic keys must be restricted based on least privilege.
- Cryptographic keys and certificates must be rotated at least annually or sooner if compromised.
- Key generation, storage, rotation, and revocation processes must be protected from unauthorized modification.</i>",8.19,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
8,Standard - Cryptographic Keys and Certificates,"<i>- Cryptographic keys and certificates must be generated using approved computerized methods where technically feasible.
- Cryptographic keys must be stored in encrypted form.
- Keys, certificates, and secrets must be stored in an organization-approved password or key management system.
- Access to cryptographic keys must be restricted based on least privilege.
- Cryptographic keys and certificates must be rotated at least annually or sooner if compromised.
- Key generation, storage, rotation, and revocation processes must be protected from unauthorized modification.</i>",8.20,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
8,Standard - Cryptographic Keys and Certificates,"<i>- Cryptographic keys and certificates must be generated using approved computerized methods where technically feasible.
- Cryptographic keys must be stored in encrypted form.
- Keys, certificates, and secrets must be stored in an organization-approved password or key management system.
- Access to cryptographic keys must be restricted based on least privilege.
- Cryptographic keys and certificates must be rotated at least annually or sooner if compromised.
- Key generation, storage, rotation, and revocation processes must be protected from unauthorized modification.</i>",8.21,"Does this requirement reflect your company current practice: Key generation, storage, rotation, and revocation processes must be protected from unauthorized modification.",,2,Yes|No|Somewhat|Not applicable,,0,,,8.22 8.23|8.24|8.24|8.24,1
8,Standard - Cryptographic Keys and Certificates,"<i>- Cryptographic keys and certificates must be generated using approved computerized methods where technically feasible.
- Cryptographic keys must be stored in encrypted form.
- Keys, certificates, and secrets must be stored in an organization-approved password or key management system.
- Access to cryptographic keys must be restricted based on least privilege.
- Cryptographic keys and certificates must be rotated at least annually or sooner if compromised.
- Key generation, storage, rotation, and revocation processes must be protected from unauthorized modification.</i>",8.22,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Encryption configuration|Key management records|Certificate inventory|Secret management export|Screenshots|System exports|Other,,0,,,,1
8,Standard - Cryptographic Keys and Certificates,"<i>- Cryptographic keys and certificates must be generated using approved computerized methods where technically feasible.
- Cryptographic keys must be stored in encrypted form.
- Keys, certificates, and secrets must be stored in an organization-approved password or key management system.
- Access to cryptographic keys must be restricted based on least privilege.
- Cryptographic keys and certificates must be rotated at least annually or sooner if compromised.
- Key generation, storage, rotation, and revocation processes must be protected from unauthorized modification.</i>",8.23,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
8,Standard - Cryptographic Keys and Certificates,"<i>- Cryptographic keys and certificates must be generated using approved computerized methods where technically feasible.
- Cryptographic keys must be stored in encrypted form.
- Keys, certificates, and secrets must be stored in an organization-approved password or key management system.
- Access to cryptographic keys must be restricted based on least privilege.
- Cryptographic keys and certificates must be rotated at least annually or sooner if compromised.
- Key generation, storage, rotation, and revocation processes must be protected from unauthorized modification.</i>",8.24,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.1,"Does this requirement reflect your company current practice: Only strong, industry-accepted cryptographic algorithms and protocols may be used.",,2,Yes|No|Somewhat|Not applicable,,0,,,9.2 9.3|9.4|9.4|9.4,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Encryption configuration|Key management records|Certificate inventory|Secret management export|Screenshots|System exports|Other,,0,,,,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.5,"Does this requirement reflect your company current practice: Deprecated or weak algorithms and protocols must be disabled, including but not limited to:",,2,Yes|No|Somewhat|Not applicable,,0,,,9.6 9.7|9.8|9.8|9.8,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.9,Does this requirement reflect your company current practice: SSL and early TLS versions,,2,Yes|No|Somewhat|Not applicable,,0,,,9.10 9.11|9.12|9.12|9.12,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.13,"Does this requirement reflect your company current practice: DES, 3DES, RC4",,2,Yes|No|Somewhat|Not applicable,,0,,,9.14 9.15|9.16|9.16|9.16,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.14,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.15,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.16,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.17,Does this requirement reflect your company current practice: MD5 and SHA-1,,2,Yes|No|Somewhat|Not applicable,,0,,,9.18 9.19|9.20|9.20|9.20,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.18,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.19,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
9,Standard - Approved and Disallowed Cryptography,"<i>- Only strong, industry-accepted cryptographic algorithms and protocols may be used.
- Deprecated or weak algorithms and protocols must be disabled, including but not limited to:
  - SSL and early TLS versions
  - DES, 3DES, RC4
  - MD5 and SHA-1</i>",9.20,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
10,Standard - Logging,"<i>- Cryptographic operations related to key management must be logged.
- Logs must comply with the Logging & Monitoring requirements.</i>",10.1,Does this requirement reflect your company current practice: Cryptographic operations related to key management must be logged.,,2,Yes|No|Somewhat|Not applicable,,0,,,10.2 10.3|10.4|10.4|10.4,1
10,Standard - Logging,"<i>- Cryptographic operations related to key management must be logged.
- Logs must comply with the Logging & Monitoring requirements.</i>",10.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Encryption configuration|Key management records|Certificate inventory|Secret management export|Screenshots|Other,,0,,,,1
10,Standard - Logging,"<i>- Cryptographic operations related to key management must be logged.
- Logs must comply with the Logging & Monitoring requirements.</i>",10.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
10,Standard - Logging,"<i>- Cryptographic operations related to key management must be logged.
- Logs must comply with the Logging & Monitoring requirements.</i>",10.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
10,Standard - Logging,"<i>- Cryptographic operations related to key management must be logged.
- Logs must comply with the Logging & Monitoring requirements.</i>",10.5,Does this requirement reflect your company current practice: Logs must comply with the Logging & Monitoring requirements.,,2,Yes|No|Somewhat|Not applicable,,0,,,10.6 10.7|10.8|10.8|10.8,1
10,Standard - Logging,"<i>- Cryptographic operations related to key management must be logged.
- Logs must comply with the Logging & Monitoring requirements.</i>",10.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Screenshots|System exports|Other,,0,,,,1
10,Standard - Logging,"<i>- Cryptographic operations related to key management must be logged.
- Logs must comply with the Logging & Monitoring requirements.</i>",10.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
10,Standard - Logging,"<i>- Cryptographic operations related to key management must be logged.
- Logs must comply with the Logging & Monitoring requirements.</i>",10.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
11,Procedure - Cryptographic Key Management Procedure,"<i>1. Cryptographic requirements are identified based on data classification and system risk.
2. Keys and certificates are generated using approved methods.
3. Keys are stored securely in approved management systems.
4. Access to keys is granted based on least privilege.
5. Keys and certificates are rotated according to defined schedules.
6. Compromised or obsolete keys are revoked promptly.
7. Key management activities are logged and monitored.</i>",11.1,Does this procedure reflect your actual process?,"1. Cryptographic requirements are identified based on data classification and system risk.
2. Keys and certificates are generated using approved methods.
3. Keys are stored securely in approved management systems.
4. Access to keys is granted based on least privilege.
5. Keys and certificates are rotated according to defined schedules.
6. Compromised or obsolete keys are revoked promptly.
7. Key management activities are logged and monitored.",2,Yes|No|Somewhat|Not applicable,,0,,,|11.2|11.2|11.2,1
11,Procedure - Cryptographic Key Management Procedure,"<i>1. Cryptographic requirements are identified based on data classification and system risk.
2. Keys and certificates are generated using approved methods.
3. Keys are stored securely in approved management systems.
4. Access to keys is granted based on least privilege.
5. Keys and certificates are rotated according to defined schedules.
6. Compromised or obsolete keys are revoked promptly.
7. Key management activities are logged and monitored.</i>",11.2,Please provide corrections in step-by-step format.,,1,,,0,,,,1
12,Procedure - Cryptographic Configuration Procedure,"<i>1. Systems are configured to use approved cryptographic algorithms and protocols.
2. Deprecated or weak cryptographic options are disabled.
3. Cryptographic configurations are reviewed periodically.
4. Changes to cryptographic configurations follow the change management process.</i>",12.1,Does this procedure reflect your actual process?,"1. Systems are configured to use approved cryptographic algorithms and protocols.
2. Deprecated or weak cryptographic options are disabled.
3. Cryptographic configurations are reviewed periodically.
4. Changes to cryptographic configurations follow the change management process.",2,Yes|No|Somewhat|Not applicable,,0,,,|12.2|12.2|12.2,1
12,Procedure - Cryptographic Configuration Procedure,"<i>1. Systems are configured to use approved cryptographic algorithms and protocols.
2. Deprecated or weak cryptographic options are disabled.
3. Cryptographic configurations are reviewed periodically.
4. Changes to cryptographic configurations follow the change management process.</i>",12.2,Please provide corrections in step-by-step format.,,1,,,0,,,,1
