"﻿""Chapter ID (Mandatory", for example 1, 2," Etc)""",Chapter Title (Mandatory),Chapter Description (Optional),"Question ID (Mandatory and Unique, for example: 1.1, 1.2, Etc)",Question Title (Mandatory),Question Description (Optional),"Answer Type (Mandatory, one of the following options: 1 for Open Answer, 2 for Dropdown - Single Select, 3 for Dropdown - Single Select - Open answer, 4 for Date, 5 for Dropdown - Multiple Select, 6 for Dropdown - Multiple Select - Open answer)","Dropdown Options (Mandatory if column G is Dropdown. List options for the dropdown separated by a pipe character, for example: Yes|No|Undefined)","DropDown Warnings (Optional, for every option on column H you can define a message, for example: Great|Oh|Think twice)","Dropdown Scoring (Mandatory, set this to 1 if you want to enable scoring for this question. Otherwise set to 0)","Dropdown Option Score (Mandatory if J is set to 1, set the score of the question as an integer positive number, for example 10)","Dropdown Option Score Multiplier (Mandatory if J is set to 1. For every option of the dropdown in column H define an integer positive number that will be multiplied by the value on column K, for example: 1|2|10)","Dropdown Option Show another Question (Optional and only possible if column G is dropdown.For every option in column H you can define one or more question IDs from column D to be shown when the option is selected. For example: 1.2 1.6||6.7 would display questions 1.2 and 1.6 if the first option is selected, none if the second is selected and 6.7 if the third option is selected)","Question Comments & Attachments (Mandatory, select 0 if you do not want to show this option or 1 if you want to let users provide comments and attachments for each question)"
7,Standard - ISMS Scope,"<i>The Information Security Management System (ISMS) applies to Eramba Limited and covers the design, development, operation, hosting, and support of the Eramba software platform provided to customers as a Software-as-a-Service (SaaS) solution.

The scope includes:
- The Eramba GRC software application developed and maintained by Eramba Limited.
- Cloud infrastructure, platforms, and services used to host and operate the Eramba SaaS platform.
- Supporting systems and tools used for development, deployment, monitoring, support, and maintenance.
- Information assets processed, stored, or transmitted by the Eramba platform, including customer data.
- Business processes supporting the SaaS service, including product development, operations, customer support, sales, and internal administration.
- Employees and contractors who access or manage systems and information within scope.
- Interfaces and dependencies with third-party service providers supporting the delivery and operation of the Eramba SaaS platform.

The ISMS does not include customer-managed environments or systems not operated or controlled by Eramba Limited, except where explicitly defined through contractual or operational interfaces.

The ISMS scope is reviewed periodically and whenever significant organizational, technical, or regulatory changes occur.

---</i>",7.15,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - ISMS Scope,"<i>The Information Security Management System (ISMS) applies to Eramba Limited and covers the design, development, operation, hosting, and support of the Eramba software platform provided to customers as a Software-as-a-Service (SaaS) solution.

The scope includes:
- The Eramba GRC software application developed and maintained by Eramba Limited.
- Cloud infrastructure, platforms, and services used to host and operate the Eramba SaaS platform.
- Supporting systems and tools used for development, deployment, monitoring, support, and maintenance.
- Information assets processed, stored, or transmitted by the Eramba platform, including customer data.
- Business processes supporting the SaaS service, including product development, operations, customer support, sales, and internal administration.
- Employees and contractors who access or manage systems and information within scope.
- Interfaces and dependencies with third-party service providers supporting the delivery and operation of the Eramba SaaS platform.

The ISMS does not include customer-managed environments or systems not operated or controlled by Eramba Limited, except where explicitly defined through contractual or operational interfaces.

The ISMS scope is reviewed periodically and whenever significant organizational, technical, or regulatory changes occur.

---</i>",7.16,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - ISMS Scope,"<i>The Information Security Management System (ISMS) applies to Eramba Limited and covers the design, development, operation, hosting, and support of the Eramba software platform provided to customers as a Software-as-a-Service (SaaS) solution.

The scope includes:
- The Eramba GRC software application developed and maintained by Eramba Limited.
- Cloud infrastructure, platforms, and services used to host and operate the Eramba SaaS platform.
- Supporting systems and tools used for development, deployment, monitoring, support, and maintenance.
- Information assets processed, stored, or transmitted by the Eramba platform, including customer data.
- Business processes supporting the SaaS service, including product development, operations, customer support, sales, and internal administration.
- Employees and contractors who access or manage systems and information within scope.
- Interfaces and dependencies with third-party service providers supporting the delivery and operation of the Eramba SaaS platform.

The ISMS does not include customer-managed environments or systems not operated or controlled by Eramba Limited, except where explicitly defined through contractual or operational interfaces.

The ISMS scope is reviewed periodically and whenever significant organizational, technical, or regulatory changes occur.

---</i>",7.17,"Does this requirement reflect your company current practice: Business processes supporting the SaaS service, including product development, operations, customer support, sales, and internal administration.",,2,Yes|No|Somewhat|Not applicable,,0,,,7.18 7.19|7.20|7.20|7.20,1
7,Standard - ISMS Scope,"<i>The Information Security Management System (ISMS) applies to Eramba Limited and covers the design, development, operation, hosting, and support of the Eramba software platform provided to customers as a Software-as-a-Service (SaaS) solution.

The scope includes:
- The Eramba GRC software application developed and maintained by Eramba Limited.
- Cloud infrastructure, platforms, and services used to host and operate the Eramba SaaS platform.
- Supporting systems and tools used for development, deployment, monitoring, support, and maintenance.
- Information assets processed, stored, or transmitted by the Eramba platform, including customer data.
- Business processes supporting the SaaS service, including product development, operations, customer support, sales, and internal administration.
- Employees and contractors who access or manage systems and information within scope.
- Interfaces and dependencies with third-party service providers supporting the delivery and operation of the Eramba SaaS platform.

The ISMS does not include customer-managed environments or systems not operated or controlled by Eramba Limited, except where explicitly defined through contractual or operational interfaces.

The ISMS scope is reviewed periodically and whenever significant organizational, technical, or regulatory changes occur.

---</i>",7.18,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SDLC procedure|Code review records|Security test reports|Release approvals|Screenshots|System exports|Other,,0,,,,1
7,Standard - ISMS Scope,"<i>The Information Security Management System (ISMS) applies to Eramba Limited and covers the design, development, operation, hosting, and support of the Eramba software platform provided to customers as a Software-as-a-Service (SaaS) solution.

The scope includes:
- The Eramba GRC software application developed and maintained by Eramba Limited.
- Cloud infrastructure, platforms, and services used to host and operate the Eramba SaaS platform.
- Supporting systems and tools used for development, deployment, monitoring, support, and maintenance.
- Information assets processed, stored, or transmitted by the Eramba platform, including customer data.
- Business processes supporting the SaaS service, including product development, operations, customer support, sales, and internal administration.
- Employees and contractors who access or manage systems and information within scope.
- Interfaces and dependencies with third-party service providers supporting the delivery and operation of the Eramba SaaS platform.

The ISMS does not include customer-managed environments or systems not operated or controlled by Eramba Limited, except where explicitly defined through contractual or operational interfaces.

The ISMS scope is reviewed periodically and whenever significant organizational, technical, or regulatory changes occur.

---</i>",7.19,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - ISMS Scope,"<i>The Information Security Management System (ISMS) applies to Eramba Limited and covers the design, development, operation, hosting, and support of the Eramba software platform provided to customers as a Software-as-a-Service (SaaS) solution.

The scope includes:
- The Eramba GRC software application developed and maintained by Eramba Limited.
- Cloud infrastructure, platforms, and services used to host and operate the Eramba SaaS platform.
- Supporting systems and tools used for development, deployment, monitoring, support, and maintenance.
- Information assets processed, stored, or transmitted by the Eramba platform, including customer data.
- Business processes supporting the SaaS service, including product development, operations, customer support, sales, and internal administration.
- Employees and contractors who access or manage systems and information within scope.
- Interfaces and dependencies with third-party service providers supporting the delivery and operation of the Eramba SaaS platform.

The ISMS does not include customer-managed environments or systems not operated or controlled by Eramba Limited, except where explicitly defined through contractual or operational interfaces.

The ISMS scope is reviewed periodically and whenever significant organizational, technical, or regulatory changes occur.

---</i>",7.20,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - ISMS Scope,"<i>The Information Security Management System (ISMS) applies to Eramba Limited and covers the design, development, operation, hosting, and support of the Eramba software platform provided to customers as a Software-as-a-Service (SaaS) solution.

The scope includes:
- The Eramba GRC software application developed and maintained by Eramba Limited.
- Cloud infrastructure, platforms, and services used to host and operate the Eramba SaaS platform.
- Supporting systems and tools used for development, deployment, monitoring, support, and maintenance.
- Information assets processed, stored, or transmitted by the Eramba platform, including customer data.
- Business processes supporting the SaaS service, including product development, operations, customer support, sales, and internal administration.
- Employees and contractors who access or manage systems and information within scope.
- Interfaces and dependencies with third-party service providers supporting the delivery and operation of the Eramba SaaS platform.

The ISMS does not include customer-managed environments or systems not operated or controlled by Eramba Limited, except where explicitly defined through contractual or operational interfaces.

The ISMS scope is reviewed periodically and whenever significant organizational, technical, or regulatory changes occur.

---</i>",7.21,Does this requirement reflect your company current practice: Employees and contractors who access or manage systems and information within scope.,,2,Yes|No|Somewhat|Not applicable,,0,,,7.22 7.23|7.24|7.24|7.24,1
7,Standard - ISMS Scope,"<i>The Information Security Management System (ISMS) applies to Eramba Limited and covers the design, development, operation, hosting, and support of the Eramba software platform provided to customers as a Software-as-a-Service (SaaS) solution.

The scope includes:
- The Eramba GRC software application developed and maintained by Eramba Limited.
- Cloud infrastructure, platforms, and services used to host and operate the Eramba SaaS platform.
- Supporting systems and tools used for development, deployment, monitoring, support, and maintenance.
- Information assets processed, stored, or transmitted by the Eramba platform, including customer data.
- Business processes supporting the SaaS service, including product development, operations, customer support, sales, and internal administration.
- Employees and contractors who access or manage systems and information within scope.
- Interfaces and dependencies with third-party service providers supporting the delivery and operation of the Eramba SaaS platform.

The ISMS does not include customer-managed environments or systems not operated or controlled by Eramba Limited, except where explicitly defined through contractual or operational interfaces.

The ISMS scope is reviewed periodically and whenever significant organizational, technical, or regulatory changes occur.

---</i>",7.22,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Supplier register|Due diligence questionnaire|Contract clauses|Other,,0,,,,1
7,Standard - ISMS Scope,"<i>The Information Security Management System (ISMS) applies to Eramba Limited and covers the design, development, operation, hosting, and support of the Eramba software platform provided to customers as a Software-as-a-Service (SaaS) solution.

The scope includes:
- The Eramba GRC software application developed and maintained by Eramba Limited.
- Cloud infrastructure, platforms, and services used to host and operate the Eramba SaaS platform.
- Supporting systems and tools used for development, deployment, monitoring, support, and maintenance.
- Information assets processed, stored, or transmitted by the Eramba platform, including customer data.
- Business processes supporting the SaaS service, including product development, operations, customer support, sales, and internal administration.
- Employees and contractors who access or manage systems and information within scope.
- Interfaces and dependencies with third-party service providers supporting the delivery and operation of the Eramba SaaS platform.

The ISMS does not include customer-managed environments or systems not operated or controlled by Eramba Limited, except where explicitly defined through contractual or operational interfaces.

The ISMS scope is reviewed periodically and whenever significant organizational, technical, or regulatory changes occur.

---</i>",7.23,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - ISMS Scope,"<i>The Information Security Management System (ISMS) applies to Eramba Limited and covers the design, development, operation, hosting, and support of the Eramba software platform provided to customers as a Software-as-a-Service (SaaS) solution.

The scope includes:
- The Eramba GRC software application developed and maintained by Eramba Limited.
- Cloud infrastructure, platforms, and services used to host and operate the Eramba SaaS platform.
- Supporting systems and tools used for development, deployment, monitoring, support, and maintenance.
- Information assets processed, stored, or transmitted by the Eramba platform, including customer data.
- Business processes supporting the SaaS service, including product development, operations, customer support, sales, and internal administration.
- Employees and contractors who access or manage systems and information within scope.
- Interfaces and dependencies with third-party service providers supporting the delivery and operation of the Eramba SaaS platform.

The ISMS does not include customer-managed environments or systems not operated or controlled by Eramba Limited, except where explicitly defined through contractual or operational interfaces.

The ISMS scope is reviewed periodically and whenever significant organizational, technical, or regulatory changes occur.

---</i>",7.24,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - ISMS Scope,"<i>The Information Security Management System (ISMS) applies to Eramba Limited and covers the design, development, operation, hosting, and support of the Eramba software platform provided to customers as a Software-as-a-Service (SaaS) solution.

The scope includes:
- The Eramba GRC software application developed and maintained by Eramba Limited.
- Cloud infrastructure, platforms, and services used to host and operate the Eramba SaaS platform.
- Supporting systems and tools used for development, deployment, monitoring, support, and maintenance.
- Information assets processed, stored, or transmitted by the Eramba platform, including customer data.
- Business processes supporting the SaaS service, including product development, operations, customer support, sales, and internal administration.
- Employees and contractors who access or manage systems and information within scope.
- Interfaces and dependencies with third-party service providers supporting the delivery and operation of the Eramba SaaS platform.

The ISMS does not include customer-managed environments or systems not operated or controlled by Eramba Limited, except where explicitly defined through contractual or operational interfaces.

The ISMS scope is reviewed periodically and whenever significant organizational, technical, or regulatory changes occur.

---</i>",7.25,"Does this reflect current practice: ISMS interfaces and dependencies with third-party providers supporting Eramba SaaS, excluding customer-managed or non-Eramba-controlled systems unless contractually or operationally defined, and periodically reviewed?",,2,Yes|No|Somewhat|Not applicable,,0,,,7.26 7.27|7.28|7.28|7.28,1
7,Standard - ISMS Scope,"<i>The Information Security Management System (ISMS) applies to Eramba Limited and covers the design, development, operation, hosting, and support of the Eramba software platform provided to customers as a Software-as-a-Service (SaaS) solution.

The scope includes:
- The Eramba GRC software application developed and maintained by Eramba Limited.
- Cloud infrastructure, platforms, and services used to host and operate the Eramba SaaS platform.
- Supporting systems and tools used for development, deployment, monitoring, support, and maintenance.
- Information assets processed, stored, or transmitted by the Eramba platform, including customer data.
- Business processes supporting the SaaS service, including product development, operations, customer support, sales, and internal administration.
- Employees and contractors who access or manage systems and information within scope.
- Interfaces and dependencies with third-party service providers supporting the delivery and operation of the Eramba SaaS platform.

The ISMS does not include customer-managed environments or systems not operated or controlled by Eramba Limited, except where explicitly defined through contractual or operational interfaces.

The ISMS scope is reviewed periodically and whenever significant organizational, technical, or regulatory changes occur.

---</i>",7.26,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Supplier register|Due diligence questionnaire|Contract clauses|Supplier review records|Screenshots|System exports|Other,,0,,,,1
7,Standard - ISMS Scope,"<i>The Information Security Management System (ISMS) applies to Eramba Limited and covers the design, development, operation, hosting, and support of the Eramba software platform provided to customers as a Software-as-a-Service (SaaS) solution.

The scope includes:
- The Eramba GRC software application developed and maintained by Eramba Limited.
- Cloud infrastructure, platforms, and services used to host and operate the Eramba SaaS platform.
- Supporting systems and tools used for development, deployment, monitoring, support, and maintenance.
- Information assets processed, stored, or transmitted by the Eramba platform, including customer data.
- Business processes supporting the SaaS service, including product development, operations, customer support, sales, and internal administration.
- Employees and contractors who access or manage systems and information within scope.
- Interfaces and dependencies with third-party service providers supporting the delivery and operation of the Eramba SaaS platform.

The ISMS does not include customer-managed environments or systems not operated or controlled by Eramba Limited, except where explicitly defined through contractual or operational interfaces.

The ISMS scope is reviewed periodically and whenever significant organizational, technical, or regulatory changes occur.

---</i>",7.27,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - ISMS Scope,"<i>The Information Security Management System (ISMS) applies to Eramba Limited and covers the design, development, operation, hosting, and support of the Eramba software platform provided to customers as a Software-as-a-Service (SaaS) solution.

The scope includes:
- The Eramba GRC software application developed and maintained by Eramba Limited.
- Cloud infrastructure, platforms, and services used to host and operate the Eramba SaaS platform.
- Supporting systems and tools used for development, deployment, monitoring, support, and maintenance.
- Information assets processed, stored, or transmitted by the Eramba platform, including customer data.
- Business processes supporting the SaaS service, including product development, operations, customer support, sales, and internal administration.
- Employees and contractors who access or manage systems and information within scope.
- Interfaces and dependencies with third-party service providers supporting the delivery and operation of the Eramba SaaS platform.

The ISMS does not include customer-managed environments or systems not operated or controlled by Eramba Limited, except where explicitly defined through contractual or operational interfaces.

The ISMS scope is reviewed periodically and whenever significant organizational, technical, or regulatory changes occur.

---</i>",7.28,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.1,Does this requirement reflect your company current practice: Is appropriate to the organization’s purpose and context.,,2,Yes|No|Somewhat|Not applicable,,0,,,8.2 8.3|8.4|8.4|8.4,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.5,Does this requirement reflect your company current practice: The Information Security Policy provides the framework for setting information security objectives?,,2,Yes|No|Somewhat|Not applicable,,0,,,8.6 8.7|8.8|8.8|8.8,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.9,Does this requirement reflect your company current practice: The Information Security Policy commits to satisfying applicable information security requirements?,,2,Yes|No|Somewhat|Not applicable,,0,,,8.10 8.11|8.12|8.12|8.12,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.13,Does this requirement reflect your company current practice: Commits to continual improvement of the ISMS?,,2,Yes|No|Somewhat|Not applicable,,0,,,8.14 8.15|8.16|8.16|8.16,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.14,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.15,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.16,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.17,Does this requirement reflect your company current practice: The Information Security Policy is documented?,,2,Yes|No|Somewhat|Not applicable,,0,,,8.18 8.19|8.20|8.20|8.20,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.18,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.19,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.20,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.21,Does this requirement reflect your company current practice: The Information Security Policy is communicated internally?,,2,Yes|No|Somewhat|Not applicable,,0,,,8.22 8.23|8.24|8.24|8.24,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.22,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.23,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.24,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
