"Chapter ID (Mandatory, for example 1, 2, Etc)",Chapter Title (Mandatory),Chapter Description (Optional),"Question ID (Mandatory and Unique, for example: 1.1, 1.2, Etc)",Question Title (Mandatory),Question Description (Optional),"Answer Type (Mandatory, one of the following options: 1 for Open Answer, 2 for Dropdown - Single Select, 3 for Dropdown - Single Select - Open answer, 4 for Date, 5 for Dropdown - Multiple Select, 6 for Dropdown - Multiple Select - Open answer)","Dropdown Options (Mandatory if column G is Dropdown. List options for the dropdown separated by a pipe character, for example: Yes|No|Undefined)","DropDown Warnings (Optional, for every option on column H you can define a message, for example: Great|Oh|Think twice)","Dropdown Scoring (Mandatory, set this to 1 if you want to enable scoring for this question. Otherwise set to 0)","Dropdown Option Score (Mandatory if J is set to 1, set the score of the question as an integer positive number, for example 10)","Dropdown Option Score Multiplier (Mandatory if J is set to 1. For every option of the dropdown in column H define an integer positive number that will be multiplied by the value on column K, for example: 1|2|10)","Dropdown Option Show another Question (Optional and only possible if column G is dropdown.For every option in column H you can define one or more question IDs from column D to be shown when the option is selected. For example: 1.2 1.6||6.7 would display questions 1.2 and 1.6 if the first option is selected, none if the second is selected and 6.7 if the third option is selected)","Question Comments & Attachments (Mandatory, select 0 if you do not want to show this option or 1 if you want to let users provide comments and attachments for each question)"
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.15,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.16,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.17,Does this requirement reflect your company current practice: Controls are implemented and operating as intended.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.18 6.19|6.20|6.20|6.20,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.18,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.19,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.20,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.21,"Does this requirement reflect your company current practice: Controls adhere to approved policies, standards, and procedures.",,2,Yes|No|Somewhat|Not applicable,,0,,,6.22 6.23|6.24|6.24|6.24,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.22,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.23,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.24,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.25,Does this requirement reflect your company current practice: Control owners shall:,,2,Yes|No|Somewhat|Not applicable,,0,,,6.26 6.27|6.28|6.28|6.28,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.26,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.27,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.28,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.29,Does this requirement reflect your company current practice: Be informed of audit results.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.30 6.31|6.32|6.32|6.32,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.30,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.31,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.32,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.33,Does this requirement reflect your company current practice: Receive clear feedback on deficiencies and required improvements.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.34 6.35|6.36|6.36|6.36,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.34,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.35,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.36,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.37,Does this requirement reflect your company current practice: Be responsible for implementing corrective actions.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.38 6.39|6.40|6.40|6.40,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.38,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.39,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.40,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.41,Does this requirement reflect your company current practice: Audit results and control testing performance shall be:,,2,Yes|No|Somewhat|Not applicable,,0,,,6.42 6.43|6.44|6.44|6.44,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.42,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|SDLC procedure|Code review records|Security test reports|Release approvals|Screenshots|Other,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.43,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.44,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.45,Does this requirement reflect your company current practice: Tracked until closure.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.46 6.47|6.48|6.48|6.48,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.46,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.47,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.48,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.49,Does this requirement reflect your company current practice: Reported at least annually to management during the management committee review.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.50 6.51|6.52|6.52|6.52,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.50,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Incident tickets|Incident register|Post-incident review|Notification records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.51,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.52,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.53,"Does this requirement reflect your company current practice: Audit scope, results, and evidence must be documented and retained. ---",,2,Yes|No|Somewhat|Not applicable,,0,,,6.54 6.55|6.56|6.56|6.56,1
