"﻿""Chapter ID (Mandatory", for example 1, 2," Etc)""",Chapter Title (Mandatory),Chapter Description (Optional),"Question ID (Mandatory and Unique, for example: 1.1, 1.2, Etc)",Question Title (Mandatory),Question Description (Optional),"Answer Type (Mandatory, one of the following options: 1 for Open Answer, 2 for Dropdown - Single Select, 3 for Dropdown - Single Select - Open answer, 4 for Date, 5 for Dropdown - Multiple Select, 6 for Dropdown - Multiple Select - Open answer)","Dropdown Options (Mandatory if column G is Dropdown. List options for the dropdown separated by a pipe character, for example: Yes|No|Undefined)","DropDown Warnings (Optional, for every option on column H you can define a message, for example: Great|Oh|Think twice)","Dropdown Scoring (Mandatory, set this to 1 if you want to enable scoring for this question. Otherwise set to 0)","Dropdown Option Score (Mandatory if J is set to 1, set the score of the question as an integer positive number, for example 10)","Dropdown Option Score Multiplier (Mandatory if J is set to 1. For every option of the dropdown in column H define an integer positive number that will be multiplied by the value on column K, for example: 1|2|10)","Dropdown Option Show another Question (Optional and only possible if column G is dropdown.For every option in column H you can define one or more question IDs from column D to be shown when the option is selected. For example: 1.2 1.6||6.7 would display questions 1.2 and 1.6 if the first option is selected, none if the second is selected and 6.7 if the third option is selected)","Question Comments & Attachments (Mandatory, select 0 if you do not want to show this option or 1 if you want to let users provide comments and attachments for each question)"
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.24,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.25,"Does this requirement reflect your company current practice: Supplier agreements must include, where applicable, incident notification and collaboration requirements?",,2,Yes|No|Somewhat|Not applicable,,0,,,6.26 6.27|6.28|6.28|6.28,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.26,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Incident tickets|Incident register|Post-incident review|Notification records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.27,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.28,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.29,"Does this requirement reflect your company current practice: Supplier agreements must include, where applicable, sub-contracting restrictions and approval requirements?",,2,Yes|No|Somewhat|Not applicable,,0,,,6.30 6.31|6.32|6.32|6.32,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.30,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Supplier register|Due diligence questionnaire|Contract clauses|Supplier review records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.31,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.32,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.33,"Does this requirement reflect your company current practice: Supplier agreements must include, where applicable, right to audit and assurance requirements?",,2,Yes|No|Somewhat|Not applicable,,0,,,6.34 6.35|6.36|6.36|6.36,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.34,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.35,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.36,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.37,"Does this requirement reflect your company current practice: Supplier agreements must include, where applicable, reporting obligations and remediation timelines?",,2,Yes|No|Somewhat|Not applicable,,0,,,6.38 6.39|6.40|6.40|6.40,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.38,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Incident tickets|Incident register|Post-incident review|Notification records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.39,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.40,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.41,"Does this requirement reflect your company current practice: Supplier agreements must include, where applicable, business continuity, backup, and disaster recovery requirements?",,2,Yes|No|Somewhat|Not applicable,,0,,,6.42 6.43|6.44|6.44|6.44,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.42,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Backup job reports|Restore test records|Retention configuration|Recovery runbooks|Screenshots|System exports|Other,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.43,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.44,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.45,"Does this requirement reflect your company current practice: Supplier agreements must include, where applicable, change management requirements, including advance notification?",,2,Yes|No|Somewhat|Not applicable,,0,,,6.46 6.47|6.48|6.48|6.48,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.46,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.47,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.48,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.49,"Does this requirement reflect your company current practice: Supplier agreements must include, where applicable, termination, exit, and secure disposal obligations?",,2,Yes|No|Somewhat|Not applicable,,0,,,6.50 6.51|6.52|6.52|6.52,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.50,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.51,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.52,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Supplier Information Transfer Security,"<i>- Information transfers must reflect the classification of the information.
- Transfer methods must be approved and documented.
- Controls must protect against interception, unauthorized access, loss, or alteration.
- Responsibilities and liabilities for transfer-related incidents must be defined.

#### Electronic Transfer
- Sensitive information must be protected (e.g. encryption).
- Malware protection must be implemented.
- Strong authentication must be used over public networks.
- Use of external public services (e.g. file sharing, messaging) requires approval.
- Automatic forwarding to external addresses must be restricted.
- SMS, instant messaging, and fax must not be used for sensitive information unless approved.

#### Physical Media Transfer
- Only approved couriers may be used.
- Packaging must protect against damage and unauthorized access.
- Tamper-evident controls must be used where required.
- Transfers must be logged, including sender, recipient, and receipt confirmation.

#### Verbal Information Transfer
- Confidential discussions must not occur in public or insecure environments.
- Participants must be authorized.
- Appropriate room and environmental controls must be used.
- Sensitive conversations must start with a classification disclaimer.</i>",7.1,Does this requirement reflect your company current practice: Information transfers must reflect the classification of the information.,,2,Yes|No|Somewhat|Not applicable,,0,,,7.2 7.3|7.4|7.4|7.4,1
7,Standard - Supplier Information Transfer Security,"<i>- Information transfers must reflect the classification of the information.
- Transfer methods must be approved and documented.
- Controls must protect against interception, unauthorized access, loss, or alteration.
- Responsibilities and liabilities for transfer-related incidents must be defined.

#### Electronic Transfer
- Sensitive information must be protected (e.g. encryption).
- Malware protection must be implemented.
- Strong authentication must be used over public networks.
- Use of external public services (e.g. file sharing, messaging) requires approval.
- Automatic forwarding to external addresses must be restricted.
- SMS, instant messaging, and fax must not be used for sensitive information unless approved.

#### Physical Media Transfer
- Only approved couriers may be used.
- Packaging must protect against damage and unauthorized access.
- Tamper-evident controls must be used where required.
- Transfers must be logged, including sender, recipient, and receipt confirmation.

#### Verbal Information Transfer
- Confidential discussions must not occur in public or insecure environments.
- Participants must be authorized.
- Appropriate room and environmental controls must be used.
- Sensitive conversations must start with a classification disclaimer.</i>",7.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
7,Standard - Supplier Information Transfer Security,"<i>- Information transfers must reflect the classification of the information.
- Transfer methods must be approved and documented.
- Controls must protect against interception, unauthorized access, loss, or alteration.
- Responsibilities and liabilities for transfer-related incidents must be defined.

#### Electronic Transfer
- Sensitive information must be protected (e.g. encryption).
- Malware protection must be implemented.
- Strong authentication must be used over public networks.
- Use of external public services (e.g. file sharing, messaging) requires approval.
- Automatic forwarding to external addresses must be restricted.
- SMS, instant messaging, and fax must not be used for sensitive information unless approved.

#### Physical Media Transfer
- Only approved couriers may be used.
- Packaging must protect against damage and unauthorized access.
- Tamper-evident controls must be used where required.
- Transfers must be logged, including sender, recipient, and receipt confirmation.

#### Verbal Information Transfer
- Confidential discussions must not occur in public or insecure environments.
- Participants must be authorized.
- Appropriate room and environmental controls must be used.
- Sensitive conversations must start with a classification disclaimer.</i>",7.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Supplier Information Transfer Security,"<i>- Information transfers must reflect the classification of the information.
- Transfer methods must be approved and documented.
- Controls must protect against interception, unauthorized access, loss, or alteration.
- Responsibilities and liabilities for transfer-related incidents must be defined.

#### Electronic Transfer
- Sensitive information must be protected (e.g. encryption).
- Malware protection must be implemented.
- Strong authentication must be used over public networks.
- Use of external public services (e.g. file sharing, messaging) requires approval.
- Automatic forwarding to external addresses must be restricted.
- SMS, instant messaging, and fax must not be used for sensitive information unless approved.

#### Physical Media Transfer
- Only approved couriers may be used.
- Packaging must protect against damage and unauthorized access.
- Tamper-evident controls must be used where required.
- Transfers must be logged, including sender, recipient, and receipt confirmation.

#### Verbal Information Transfer
- Confidential discussions must not occur in public or insecure environments.
- Participants must be authorized.
- Appropriate room and environmental controls must be used.
- Sensitive conversations must start with a classification disclaimer.</i>",7.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Supplier Information Transfer Security,"<i>- Information transfers must reflect the classification of the information.
- Transfer methods must be approved and documented.
- Controls must protect against interception, unauthorized access, loss, or alteration.
- Responsibilities and liabilities for transfer-related incidents must be defined.

#### Electronic Transfer
- Sensitive information must be protected (e.g. encryption).
- Malware protection must be implemented.
- Strong authentication must be used over public networks.
- Use of external public services (e.g. file sharing, messaging) requires approval.
- Automatic forwarding to external addresses must be restricted.
- SMS, instant messaging, and fax must not be used for sensitive information unless approved.

#### Physical Media Transfer
- Only approved couriers may be used.
- Packaging must protect against damage and unauthorized access.
- Tamper-evident controls must be used where required.
- Transfers must be logged, including sender, recipient, and receipt confirmation.

#### Verbal Information Transfer
- Confidential discussions must not occur in public or insecure environments.
- Participants must be authorized.
- Appropriate room and environmental controls must be used.
- Sensitive conversations must start with a classification disclaimer.</i>",7.5,Does this requirement reflect your company current practice: Transfer methods must be approved and documented.,,2,Yes|No|Somewhat|Not applicable,,0,,,7.6 7.7|7.8|7.8|7.8,1
