"﻿""Chapter ID (Mandatory", for example 1, 2," Etc)""",Chapter Title (Mandatory),Chapter Description (Optional),"Question ID (Mandatory and Unique, for example: 1.1, 1.2, Etc)",Question Title (Mandatory),Question Description (Optional),"Answer Type (Mandatory, one of the following options: 1 for Open Answer, 2 for Dropdown - Single Select, 3 for Dropdown - Single Select - Open answer, 4 for Date, 5 for Dropdown - Multiple Select, 6 for Dropdown - Multiple Select - Open answer)","Dropdown Options (Mandatory if column G is Dropdown. List options for the dropdown separated by a pipe character, for example: Yes|No|Undefined)","DropDown Warnings (Optional, for every option on column H you can define a message, for example: Great|Oh|Think twice)","Dropdown Scoring (Mandatory, set this to 1 if you want to enable scoring for this question. Otherwise set to 0)","Dropdown Option Score (Mandatory if J is set to 1, set the score of the question as an integer positive number, for example 10)","Dropdown Option Score Multiplier (Mandatory if J is set to 1. For every option of the dropdown in column H define an integer positive number that will be multiplied by the value on column K, for example: 1|2|10)","Dropdown Option Show another Question (Optional and only possible if column G is dropdown.For every option in column H you can define one or more question IDs from column D to be shown when the option is selected. For example: 1.2 1.6||6.7 would display questions 1.2 and 1.6 if the first option is selected, none if the second is selected and 6.7 if the third option is selected)","Question Comments & Attachments (Mandatory, select 0 if you do not want to show this option or 1 if you want to let users provide comments and attachments for each question)"
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.5,"Does this requirement reflect your company current practice: Logs must include, where technically feasible, the date and time of the event?",,2,Yes|No|Somewhat|Not applicable,,0,,,6.6 6.7|6.8|6.8|6.8,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.9,"Does this requirement reflect your company current practice: Logs must include, where technically feasible, the source system or device?",,2,Yes|No|Somewhat|Not applicable,,0,,,6.10 6.11|6.12|6.12|6.12,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Asset inventory|MDM/endpoint management export|Software inventory|Return checklist|Service desk tickets|Screenshots|System exports|Other,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.13,"Does this requirement reflect your company current practice: Logs must include, where technically feasible, the user, service, or account identity?",,2,Yes|No|Somewhat|Not applicable,,0,,,6.14 6.15|6.16|6.16|6.16,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.14,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.15,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.16,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.17,"Does this requirement reflect your company current practice: Logs must include, where technically feasible, the action performed and outcome?",,2,Yes|No|Somewhat|Not applicable,,0,,,6.18 6.19|6.20|6.20|6.20,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.18,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.19,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.20,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.21,Does this requirement reflect your company current practice: Systems must use synchronized time sources to ensure log correlation.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.22 6.23|6.24|6.24|6.24,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.22,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.23,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.24,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.25,Does this requirement reflect your company current practice: Log formats must support centralized collection and analysis where possible.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.26 6.27|6.28|6.28|6.28,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.26,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.27,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Log Format and Time Synchronization,"<i>- Logs must include, where technically feasible:
  - Date and time of the event
  - Source system or device
  - User, service, or account identity
  - Action performed and outcome
- Systems must use synchronized time sources to ensure log correlation.
- Log formats must support centralized collection and analysis where possible.</i>",6.28,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.1,Does this requirement reflect your company current practice: Logs must be monitored manually or automatically to detect security-relevant activity.,,2,Yes|No|Somewhat|Not applicable,,0,,,7.2 7.3|7.4|7.4|7.4,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Screenshots|System exports|Other,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.5,"Does this requirement reflect your company current practice: Monitoring must include predefined scenarios such as suspicious authentication, privileged account use, unauthorized access, security configuration changes, and malware or intrusion alerts?",,2,Yes|No|Somewhat|Not applicable,,0,,,7.6 7.7|7.8|7.8|7.8,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Screenshots|System exports|Other,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.9,Does this requirement reflect your company current practice: Monitoring must include predefined scenarios such as failed or suspicious authentication attempts?,,2,Yes|No|Somewhat|Not applicable,,0,,,7.10 7.11|7.12|7.12|7.12,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Screenshots|System exports|Other,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.13,Does this requirement reflect your company current practice: Monitoring must include predefined scenarios such as use of privileged accounts?,,2,Yes|No|Somewhat|Not applicable,,0,,,7.14 7.15|7.16|7.16|7.16,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.14,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Screenshots|System exports|Other,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.15,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.16,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.17,Does this requirement reflect your company current practice: Monitoring must include predefined scenarios such as unauthorized access attempts?,,2,Yes|No|Somewhat|Not applicable,,0,,,7.18 7.19|7.20|7.20|7.20,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.18,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Screenshots|System exports|Other,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.19,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.20,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.21,Does this requirement reflect your company current practice: Monitoring must include predefined scenarios such as changes to security configurations?,,2,Yes|No|Somewhat|Not applicable,,0,,,7.22 7.23|7.24|7.24|7.24,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.22,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.23,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.24,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.25,Does this requirement reflect your company current practice: Monitoring must include predefined scenarios such as malware or intrusion alerts?,,2,Yes|No|Somewhat|Not applicable,,0,,,7.26 7.27|7.28|7.28|7.28,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.26,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.27,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.28,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.29,Does this requirement reflect your company current practice: Alerts must be generated and routed to appropriate teams based on defined scenarios.,,2,Yes|No|Somewhat|Not applicable,,0,,,7.30 7.31|7.32|7.32|7.32,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.30,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
7,Standard - Monitoring and Detection Scenarios,"<i>- Logs must be monitored manually or automatically to detect security-relevant activity.
- Monitoring must include predefined scenarios, such as:
  - Failed or suspicious authentication attempts
  - Use of privileged accounts
  - Unauthorized access attempts
  - Changes to security configurations
  - Malware or intrusion alerts
- Alerts must be generated and routed to appropriate teams based on defined scenarios.</i>",7.31,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
