"﻿""Chapter ID (Mandatory", for example 1, 2," Etc)""",Chapter Title (Mandatory),Chapter Description (Optional),"Question ID (Mandatory and Unique, for example: 1.1, 1.2, Etc)",Question Title (Mandatory),Question Description (Optional),"Answer Type (Mandatory, one of the following options: 1 for Open Answer, 2 for Dropdown - Single Select, 3 for Dropdown - Single Select - Open answer, 4 for Date, 5 for Dropdown - Multiple Select, 6 for Dropdown - Multiple Select - Open answer)","Dropdown Options (Mandatory if column G is Dropdown. List options for the dropdown separated by a pipe character, for example: Yes|No|Undefined)","DropDown Warnings (Optional, for every option on column H you can define a message, for example: Great|Oh|Think twice)","Dropdown Scoring (Mandatory, set this to 1 if you want to enable scoring for this question. Otherwise set to 0)","Dropdown Option Score (Mandatory if J is set to 1, set the score of the question as an integer positive number, for example 10)","Dropdown Option Score Multiplier (Mandatory if J is set to 1. For every option of the dropdown in column H define an integer positive number that will be multiplied by the value on column K, for example: 1|2|10)","Dropdown Option Show another Question (Optional and only possible if column G is dropdown.For every option in column H you can define one or more question IDs from column D to be shown when the option is selected. For example: 1.2 1.6||6.7 would display questions 1.2 and 1.6 if the first option is selected, none if the second is selected and 6.7 if the third option is selected)","Question Comments & Attachments (Mandatory, select 0 if you do not want to show this option or 1 if you want to let users provide comments and attachments for each question)"
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.15,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.16,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.17,Does this requirement reflect your company current practice: Low risks may be accepted or treated at the discretion of the risk owner?,,2,Yes|No|Somewhat|Not applicable,,0,,,6.18 6.19|6.20|6.20|6.20,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.18,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Risk register|Risk assessment report|Treatment plan|Management approval records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.19,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.20,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.21,Does this requirement reflect your company current practice: Low risks have the following approval requirements.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.22 6.23|6.24|6.24|6.24,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.22,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.23,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.24,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.25,Does this requirement reflect your company current practice: Low risks require Risk Owner approval only.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.26 6.27|6.28|6.28|6.28,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.26,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Risk register|Risk assessment report|Treatment plan|Management approval records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.27,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.28,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.29,Does this requirement reflect your company current practice: Low risks do not require additional management approval.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.30 6.31|6.32|6.32|6.32,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.30,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.31,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.32,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.33,Does this requirement reflect your company current practice: Medium risks have the following characteristics.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.34 6.35|6.36|6.36|6.36,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.34,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.35,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.36,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.37,Does this requirement reflect your company current practice: Medium risks may have noticeable business or reputational impact?,,2,Yes|No|Somewhat|Not applicable,,0,,,6.38 6.39|6.40|6.40|6.40,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.38,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Risk register|Risk assessment report|Treatment plan|Management approval records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Risk Treatment Matrix and Approval Requirements,"<i>Risk treatment decisions must follow the risk matrix defined by likelihood and impact, with associated approval requirements:

#### Low Risk
- Characteristics:
  - Low overall impact to the organization.
  - Risk is considered acceptable.
- Treatment:
  - Risk may be accepted or treated at the discretion of the risk owner.
- Approval:
  - Risk Owner approval only.
- No additional management approval is required.

#### Medium Risk
- Characteristics:
  - Noticeable business or reputational impact.
  - Risk requires active management.
- Treatment:
  - Risk must be treated using internal controls, policies, exceptions, or projects.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager

#### High (Serious) Risk
- Characteristics:
  - Significant contractual, legal, or business impact.
  - Risk is not acceptable without executive awareness.
- Treatment:
  - Risk must be treated and tracked until reduced to an acceptable level or formally accepted.
- Approval:
  - Risk Owner
  - Risk Owner’s Manager
  - GRC Manager
  - Director-level approval

---</i>",6.39,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
