"﻿""Chapter ID (Mandatory", for example 1, 2," Etc)""",Chapter Title (Mandatory),Chapter Description (Optional),"Question ID (Mandatory and Unique, for example: 1.1, 1.2, Etc)",Question Title (Mandatory),Question Description (Optional),"Answer Type (Mandatory, one of the following options: 1 for Open Answer, 2 for Dropdown - Single Select, 3 for Dropdown - Single Select - Open answer, 4 for Date, 5 for Dropdown - Multiple Select, 6 for Dropdown - Multiple Select - Open answer)","Dropdown Options (Mandatory if column G is Dropdown. List options for the dropdown separated by a pipe character, for example: Yes|No|Undefined)","DropDown Warnings (Optional, for every option on column H you can define a message, for example: Great|Oh|Think twice)","Dropdown Scoring (Mandatory, set this to 1 if you want to enable scoring for this question. Otherwise set to 0)","Dropdown Option Score (Mandatory if J is set to 1, set the score of the question as an integer positive number, for example 10)","Dropdown Option Score Multiplier (Mandatory if J is set to 1. For every option of the dropdown in column H define an integer positive number that will be multiplied by the value on column K, for example: 1|2|10)","Dropdown Option Show another Question (Optional and only possible if column G is dropdown.For every option in column H you can define one or more question IDs from column D to be shown when the option is selected. For example: 1.2 1.6||6.7 would display questions 1.2 and 1.6 if the first option is selected, none if the second is selected and 6.7 if the third option is selected)","Question Comments & Attachments (Mandatory, select 0 if you do not want to show this option or 1 if you want to let users provide comments and attachments for each question)"
1,Respondent Information,,1.1,"Who is responding to this questionnaire? Please provide your name, team, and role within that team.",,1,,,0,,,,1
8,Standard - Patching and Vulnerability Management,"<i>- Operating system patching and vulnerability remediation must follow the Patching & Vulnerability Management Policy.
- Security updates must be applied within defined timeframes based on risk.
- Patch status must be monitored and reported where required.</i>",8.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Vulnerability scan report|Patch report|Remediation tickets|Exception records|Screenshots|System exports|Other,,0,,,,1
8,Standard - Patching and Vulnerability Management,"<i>- Operating system patching and vulnerability remediation must follow the Patching & Vulnerability Management Policy.
- Security updates must be applied within defined timeframes based on risk.
- Patch status must be monitored and reported where required.</i>",8.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
8,Standard - Patching and Vulnerability Management,"<i>- Operating system patching and vulnerability remediation must follow the Patching & Vulnerability Management Policy.
- Security updates must be applied within defined timeframes based on risk.
- Patch status must be monitored and reported where required.</i>",8.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
8,Standard - Patching and Vulnerability Management,"<i>- Operating system patching and vulnerability remediation must follow the Patching & Vulnerability Management Policy.
- Security updates must be applied within defined timeframes based on risk.
- Patch status must be monitored and reported where required.</i>",8.5,Does this requirement reflect your company current practice: Security updates must be applied within defined timeframes based on risk.,,2,Yes|No|Somewhat|Not applicable,,0,,,8.6 8.7|8.8|8.8|8.8,1
8,Standard - Patching and Vulnerability Management,"<i>- Operating system patching and vulnerability remediation must follow the Patching & Vulnerability Management Policy.
- Security updates must be applied within defined timeframes based on risk.
- Patch status must be monitored and reported where required.</i>",8.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Risk register|Risk assessment report|Treatment plan|Management approval records|Screenshots|System exports|Other,,0,,,,1
8,Standard - Patching and Vulnerability Management,"<i>- Operating system patching and vulnerability remediation must follow the Patching & Vulnerability Management Policy.
- Security updates must be applied within defined timeframes based on risk.
- Patch status must be monitored and reported where required.</i>",8.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
8,Standard - Patching and Vulnerability Management,"<i>- Operating system patching and vulnerability remediation must follow the Patching & Vulnerability Management Policy.
- Security updates must be applied within defined timeframes based on risk.
- Patch status must be monitored and reported where required.</i>",8.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
8,Standard - Patching and Vulnerability Management,"<i>- Operating system patching and vulnerability remediation must follow the Patching & Vulnerability Management Policy.
- Security updates must be applied within defined timeframes based on risk.
- Patch status must be monitored and reported where required.</i>",8.9,Does this requirement reflect your company current practice: Patch status must be monitored and reported where required.,,2,Yes|No|Somewhat|Not applicable,,0,,,8.10 8.11|8.12|8.12|8.12,1
8,Standard - Patching and Vulnerability Management,"<i>- Operating system patching and vulnerability remediation must follow the Patching & Vulnerability Management Policy.
- Security updates must be applied within defined timeframes based on risk.
- Patch status must be monitored and reported where required.</i>",8.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Incident tickets|Incident register|Post-incident review|Notification records|Vulnerability scan report|Other,,0,,,,1
8,Standard - Patching and Vulnerability Management,"<i>- Operating system patching and vulnerability remediation must follow the Patching & Vulnerability Management Policy.
- Security updates must be applied within defined timeframes based on risk.
- Patch status must be monitored and reported where required.</i>",8.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
8,Standard - Patching and Vulnerability Management,"<i>- Operating system patching and vulnerability remediation must follow the Patching & Vulnerability Management Policy.
- Security updates must be applied within defined timeframes based on risk.
- Patch status must be monitored and reported where required.</i>",8.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
9,Standard - Malware Protection,"<i>- Operating systems must have organization-approved anti-malware or endpoint protection installed where applicable.
- Protection mechanisms must be kept up to date and enabled.
- Users must not disable malware protection controls.</i>",9.1,Does this requirement reflect your company current practice: Operating systems must have organization-approved anti-malware or endpoint protection installed where applicable.,,2,Yes|No|Somewhat|Not applicable,,0,,,9.2 9.3|9.4|9.4|9.4,1
9,Standard - Malware Protection,"<i>- Operating systems must have organization-approved anti-malware or endpoint protection installed where applicable.
- Protection mechanisms must be kept up to date and enabled.
- Users must not disable malware protection controls.</i>",9.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
9,Standard - Malware Protection,"<i>- Operating systems must have organization-approved anti-malware or endpoint protection installed where applicable.
- Protection mechanisms must be kept up to date and enabled.
- Users must not disable malware protection controls.</i>",9.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
9,Standard - Malware Protection,"<i>- Operating systems must have organization-approved anti-malware or endpoint protection installed where applicable.
- Protection mechanisms must be kept up to date and enabled.
- Users must not disable malware protection controls.</i>",9.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
9,Standard - Malware Protection,"<i>- Operating systems must have organization-approved anti-malware or endpoint protection installed where applicable.
- Protection mechanisms must be kept up to date and enabled.
- Users must not disable malware protection controls.</i>",9.5,Does this requirement reflect your company current practice: Protection mechanisms must be kept up to date and enabled.,,2,Yes|No|Somewhat|Not applicable,,0,,,9.6 9.7|9.8|9.8|9.8,1
9,Standard - Malware Protection,"<i>- Operating systems must have organization-approved anti-malware or endpoint protection installed where applicable.
- Protection mechanisms must be kept up to date and enabled.
- Users must not disable malware protection controls.</i>",9.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
9,Standard - Malware Protection,"<i>- Operating systems must have organization-approved anti-malware or endpoint protection installed where applicable.
- Protection mechanisms must be kept up to date and enabled.
- Users must not disable malware protection controls.</i>",9.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
9,Standard - Malware Protection,"<i>- Operating systems must have organization-approved anti-malware or endpoint protection installed where applicable.
- Protection mechanisms must be kept up to date and enabled.
- Users must not disable malware protection controls.</i>",9.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
9,Standard - Malware Protection,"<i>- Operating systems must have organization-approved anti-malware or endpoint protection installed where applicable.
- Protection mechanisms must be kept up to date and enabled.
- Users must not disable malware protection controls.</i>",9.9,Does this requirement reflect your company current practice: Users must not disable malware protection controls.,,2,Yes|No|Somewhat|Not applicable,,0,,,9.10 9.11|9.12|9.12|9.12,1
9,Standard - Malware Protection,"<i>- Operating systems must have organization-approved anti-malware or endpoint protection installed where applicable.
- Protection mechanisms must be kept up to date and enabled.
- Users must not disable malware protection controls.</i>",9.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
9,Standard - Malware Protection,"<i>- Operating systems must have organization-approved anti-malware or endpoint protection installed where applicable.
- Protection mechanisms must be kept up to date and enabled.
- Users must not disable malware protection controls.</i>",9.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
9,Standard - Malware Protection,"<i>- Operating systems must have organization-approved anti-malware or endpoint protection installed where applicable.
- Protection mechanisms must be kept up to date and enabled.
- Users must not disable malware protection controls.</i>",9.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
10,Standard - Logging and Monitoring,"<i>- Operating systems must generate security and operational logs.
- Logging must be implemented in accordance with the Logging & Monitoring Policy.
- Logs must include authentication events, privilege use, and configuration changes where technically feasible.</i>",10.1,Does this requirement reflect your company current practice: Operating systems must generate security and operational logs.,,2,Yes|No|Somewhat|Not applicable,,0,,,10.2 10.3|10.4|10.4|10.4,1
10,Standard - Logging and Monitoring,"<i>- Operating systems must generate security and operational logs.
- Logging must be implemented in accordance with the Logging & Monitoring Policy.
- Logs must include authentication events, privilege use, and configuration changes where technically feasible.</i>",10.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Screenshots|System exports|Other,,0,,,,1
10,Standard - Logging and Monitoring,"<i>- Operating systems must generate security and operational logs.
- Logging must be implemented in accordance with the Logging & Monitoring Policy.
- Logs must include authentication events, privilege use, and configuration changes where technically feasible.</i>",10.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
10,Standard - Logging and Monitoring,"<i>- Operating systems must generate security and operational logs.
- Logging must be implemented in accordance with the Logging & Monitoring Policy.
- Logs must include authentication events, privilege use, and configuration changes where technically feasible.</i>",10.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
10,Standard - Logging and Monitoring,"<i>- Operating systems must generate security and operational logs.
- Logging must be implemented in accordance with the Logging & Monitoring Policy.
- Logs must include authentication events, privilege use, and configuration changes where technically feasible.</i>",10.5,Does this requirement reflect your company current practice: Logging must be implemented in accordance with the Logging & Monitoring Policy.,,2,Yes|No|Somewhat|Not applicable,,0,,,10.6 10.7|10.8|10.8|10.8,1
10,Standard - Logging and Monitoring,"<i>- Operating systems must generate security and operational logs.
- Logging must be implemented in accordance with the Logging & Monitoring Policy.
- Logs must include authentication events, privilege use, and configuration changes where technically feasible.</i>",10.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Screenshots|System exports|Other,,0,,,,1
10,Standard - Logging and Monitoring,"<i>- Operating systems must generate security and operational logs.
- Logging must be implemented in accordance with the Logging & Monitoring Policy.
- Logs must include authentication events, privilege use, and configuration changes where technically feasible.</i>",10.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
10,Standard - Logging and Monitoring,"<i>- Operating systems must generate security and operational logs.
- Logging must be implemented in accordance with the Logging & Monitoring Policy.
- Logs must include authentication events, privilege use, and configuration changes where technically feasible.</i>",10.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
10,Standard - Logging and Monitoring,"<i>- Operating systems must generate security and operational logs.
- Logging must be implemented in accordance with the Logging & Monitoring Policy.
- Logs must include authentication events, privilege use, and configuration changes where technically feasible.</i>",10.9,"Does this requirement reflect your company current practice: Logs must include authentication events, privilege use, and configuration changes where technically feasible.",,2,Yes|No|Somewhat|Not applicable,,0,,,10.10 10.11|10.12|10.12|10.12,1
10,Standard - Logging and Monitoring,"<i>- Operating systems must generate security and operational logs.
- Logging must be implemented in accordance with the Logging & Monitoring Policy.
- Logs must include authentication events, privilege use, and configuration changes where technically feasible.</i>",10.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|SIEM reports|Log exports|Monitoring alerts|Other,,0,,,,1
10,Standard - Logging and Monitoring,"<i>- Operating systems must generate security and operational logs.
- Logging must be implemented in accordance with the Logging & Monitoring Policy.
- Logs must include authentication events, privilege use, and configuration changes where technically feasible.</i>",10.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
10,Standard - Logging and Monitoring,"<i>- Operating systems must generate security and operational logs.
- Logging must be implemented in accordance with the Logging & Monitoring Policy.
- Logs must include authentication events, privilege use, and configuration changes where technically feasible.</i>",10.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
11,Standard - Backup and Recovery,"<i>- Operating systems must be backed up at least weekly to support system recovery.
- Operating system backups must be retained for up to one (1) month.
- Backup encryption, storage, access, and protection must follow the Backup & Recovery Policy and Cryptography Policy.
- Backup restore capabilities must be tested periodically in accordance with the Backup & Recovery Policy.</i>",11.1,Does this requirement reflect your company current practice: Operating systems must be backed up at least weekly to support system recovery.,,2,Yes|No|Somewhat|Not applicable,,0,,,11.2 11.3|11.4|11.4|11.4,1
11,Standard - Backup and Recovery,"<i>- Operating systems must be backed up at least weekly to support system recovery.
- Operating system backups must be retained for up to one (1) month.
- Backup encryption, storage, access, and protection must follow the Backup & Recovery Policy and Cryptography Policy.
- Backup restore capabilities must be tested periodically in accordance with the Backup & Recovery Policy.</i>",11.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Backup job reports|Restore test records|Retention configuration|Recovery runbooks|Screenshots|System exports|Other,,0,,,,1
11,Standard - Backup and Recovery,"<i>- Operating systems must be backed up at least weekly to support system recovery.
- Operating system backups must be retained for up to one (1) month.
- Backup encryption, storage, access, and protection must follow the Backup & Recovery Policy and Cryptography Policy.
- Backup restore capabilities must be tested periodically in accordance with the Backup & Recovery Policy.</i>",11.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
11,Standard - Backup and Recovery,"<i>- Operating systems must be backed up at least weekly to support system recovery.
- Operating system backups must be retained for up to one (1) month.
- Backup encryption, storage, access, and protection must follow the Backup & Recovery Policy and Cryptography Policy.
- Backup restore capabilities must be tested periodically in accordance with the Backup & Recovery Policy.</i>",11.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
11,Standard - Backup and Recovery,"<i>- Operating systems must be backed up at least weekly to support system recovery.
- Operating system backups must be retained for up to one (1) month.
- Backup encryption, storage, access, and protection must follow the Backup & Recovery Policy and Cryptography Policy.
- Backup restore capabilities must be tested periodically in accordance with the Backup & Recovery Policy.</i>",11.5,Does this requirement reflect your company current practice: Operating system backups must be retained for up to one (1) month.,,2,Yes|No|Somewhat|Not applicable,,0,,,11.6 11.7|11.8|11.8|11.8,1
11,Standard - Backup and Recovery,"<i>- Operating systems must be backed up at least weekly to support system recovery.
- Operating system backups must be retained for up to one (1) month.
- Backup encryption, storage, access, and protection must follow the Backup & Recovery Policy and Cryptography Policy.
- Backup restore capabilities must be tested periodically in accordance with the Backup & Recovery Policy.</i>",11.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Backup job reports|Restore test records|Retention configuration|Recovery runbooks|Screenshots|System exports|Other,,0,,,,1
11,Standard - Backup and Recovery,"<i>- Operating systems must be backed up at least weekly to support system recovery.
- Operating system backups must be retained for up to one (1) month.
- Backup encryption, storage, access, and protection must follow the Backup & Recovery Policy and Cryptography Policy.
- Backup restore capabilities must be tested periodically in accordance with the Backup & Recovery Policy.</i>",11.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
11,Standard - Backup and Recovery,"<i>- Operating systems must be backed up at least weekly to support system recovery.
- Operating system backups must be retained for up to one (1) month.
- Backup encryption, storage, access, and protection must follow the Backup & Recovery Policy and Cryptography Policy.
- Backup restore capabilities must be tested periodically in accordance with the Backup & Recovery Policy.</i>",11.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
11,Standard - Backup and Recovery,"<i>- Operating systems must be backed up at least weekly to support system recovery.
- Operating system backups must be retained for up to one (1) month.
- Backup encryption, storage, access, and protection must follow the Backup & Recovery Policy and Cryptography Policy.
- Backup restore capabilities must be tested periodically in accordance with the Backup & Recovery Policy.</i>",11.9,"Does this requirement reflect your company current practice: Backup encryption, storage, access, and protection must follow the Backup & Recovery Policy and Cryptography Policy.",,2,Yes|No|Somewhat|Not applicable,,0,,,11.10 11.11|11.12|11.12|11.12,1
11,Standard - Backup and Recovery,"<i>- Operating systems must be backed up at least weekly to support system recovery.
- Operating system backups must be retained for up to one (1) month.
- Backup encryption, storage, access, and protection must follow the Backup & Recovery Policy and Cryptography Policy.
- Backup restore capabilities must be tested periodically in accordance with the Backup & Recovery Policy.</i>",11.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Backup job reports|Restore test records|Retention configuration|Other,,0,,,,1
11,Standard - Backup and Recovery,"<i>- Operating systems must be backed up at least weekly to support system recovery.
- Operating system backups must be retained for up to one (1) month.
- Backup encryption, storage, access, and protection must follow the Backup & Recovery Policy and Cryptography Policy.
- Backup restore capabilities must be tested periodically in accordance with the Backup & Recovery Policy.</i>",11.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
11,Standard - Backup and Recovery,"<i>- Operating systems must be backed up at least weekly to support system recovery.
- Operating system backups must be retained for up to one (1) month.
- Backup encryption, storage, access, and protection must follow the Backup & Recovery Policy and Cryptography Policy.
- Backup restore capabilities must be tested periodically in accordance with the Backup & Recovery Policy.</i>",11.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
11,Standard - Backup and Recovery,"<i>- Operating systems must be backed up at least weekly to support system recovery.
- Operating system backups must be retained for up to one (1) month.
- Backup encryption, storage, access, and protection must follow the Backup & Recovery Policy and Cryptography Policy.
- Backup restore capabilities must be tested periodically in accordance with the Backup & Recovery Policy.</i>",11.13,Does this requirement reflect your company current practice: Backup restore capabilities must be tested periodically in accordance with the Backup & Recovery Policy.,,2,Yes|No|Somewhat|Not applicable,,0,,,11.14 11.15|11.16|11.16|11.16,1
11,Standard - Backup and Recovery,"<i>- Operating systems must be backed up at least weekly to support system recovery.
- Operating system backups must be retained for up to one (1) month.
- Backup encryption, storage, access, and protection must follow the Backup & Recovery Policy and Cryptography Policy.
- Backup restore capabilities must be tested periodically in accordance with the Backup & Recovery Policy.</i>",11.14,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Backup job reports|Restore test records|Retention configuration|Recovery runbooks|SDLC procedure|Code review records|Security test reports|Release approvals|Screenshots|System exports|Other,,0,,,,1
11,Standard - Backup and Recovery,"<i>- Operating systems must be backed up at least weekly to support system recovery.
- Operating system backups must be retained for up to one (1) month.
- Backup encryption, storage, access, and protection must follow the Backup & Recovery Policy and Cryptography Policy.
- Backup restore capabilities must be tested periodically in accordance with the Backup & Recovery Policy.</i>",11.15,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
11,Standard - Backup and Recovery,"<i>- Operating systems must be backed up at least weekly to support system recovery.
- Operating system backups must be retained for up to one (1) month.
- Backup encryption, storage, access, and protection must follow the Backup & Recovery Policy and Cryptography Policy.
- Backup restore capabilities must be tested periodically in accordance with the Backup & Recovery Policy.</i>",11.16,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
12,Standard - Network Exposure,"<i>- Operating systems must not be exposed directly to untrusted networks unless explicitly required and approved.
- Where external access is required, systems must be protected using appropriate network controls (e.g. firewalls, reverse proxies).</i>",12.1,Does this requirement reflect your company current practice: Operating systems must not be exposed directly to untrusted networks unless explicitly required and approved.,,2,Yes|No|Somewhat|Not applicable,,0,,,12.2 12.3|12.4|12.4|12.4,1
12,Standard - Network Exposure,"<i>- Operating systems must not be exposed directly to untrusted networks unless explicitly required and approved.
- Where external access is required, systems must be protected using appropriate network controls (e.g. firewalls, reverse proxies).</i>",12.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Network diagrams|Firewall rule export|VPN configuration|Change tickets|Screenshots|System exports|Other,,0,,,,1
12,Standard - Network Exposure,"<i>- Operating systems must not be exposed directly to untrusted networks unless explicitly required and approved.
- Where external access is required, systems must be protected using appropriate network controls (e.g. firewalls, reverse proxies).</i>",12.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
12,Standard - Network Exposure,"<i>- Operating systems must not be exposed directly to untrusted networks unless explicitly required and approved.
- Where external access is required, systems must be protected using appropriate network controls (e.g. firewalls, reverse proxies).</i>",12.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
12,Standard - Network Exposure,"<i>- Operating systems must not be exposed directly to untrusted networks unless explicitly required and approved.
- Where external access is required, systems must be protected using appropriate network controls (e.g. firewalls, reverse proxies).</i>",12.5,"Does this requirement reflect your company current practice: Where external access is required, systems must be protected using appropriate network controls (e.g. firewalls, reverse proxies).",,2,Yes|No|Somewhat|Not applicable,,0,,,12.6 12.7|12.8|12.8|12.8,1
12,Standard - Network Exposure,"<i>- Operating systems must not be exposed directly to untrusted networks unless explicitly required and approved.
- Where external access is required, systems must be protected using appropriate network controls (e.g. firewalls, reverse proxies).</i>",12.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Network diagrams|Firewall rule export|VPN configuration|Other,,0,,,,1
12,Standard - Network Exposure,"<i>- Operating systems must not be exposed directly to untrusted networks unless explicitly required and approved.
- Where external access is required, systems must be protected using appropriate network controls (e.g. firewalls, reverse proxies).</i>",12.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
12,Standard - Network Exposure,"<i>- Operating systems must not be exposed directly to untrusted networks unless explicitly required and approved.
- Where external access is required, systems must be protected using appropriate network controls (e.g. firewalls, reverse proxies).</i>",12.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
13,Standard - Decommissioning,"<i>- Operating systems must be decommissioned when no longer required or when support ends.
- Access must be revoked prior to decommissioning.
- System data must be handled in accordance with the Data Management Policy.
- Decommissioning activities must be documented.</i>",13.1,Does this requirement reflect your company current practice: Operating systems must be decommissioned when no longer required or when support ends.,,2,Yes|No|Somewhat|Not applicable,,0,,,13.2 13.3|13.4|13.4|13.4,1
13,Standard - Decommissioning,"<i>- Operating systems must be decommissioned when no longer required or when support ends.
- Access must be revoked prior to decommissioning.
- System data must be handled in accordance with the Data Management Policy.
- Decommissioning activities must be documented.</i>",13.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
13,Standard - Decommissioning,"<i>- Operating systems must be decommissioned when no longer required or when support ends.
- Access must be revoked prior to decommissioning.
- System data must be handled in accordance with the Data Management Policy.
- Decommissioning activities must be documented.</i>",13.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
13,Standard - Decommissioning,"<i>- Operating systems must be decommissioned when no longer required or when support ends.
- Access must be revoked prior to decommissioning.
- System data must be handled in accordance with the Data Management Policy.
- Decommissioning activities must be documented.</i>",13.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
13,Standard - Decommissioning,"<i>- Operating systems must be decommissioned when no longer required or when support ends.
- Access must be revoked prior to decommissioning.
- System data must be handled in accordance with the Data Management Policy.
- Decommissioning activities must be documented.</i>",13.5,Does this requirement reflect your company current practice: Access must be revoked prior to decommissioning.,,2,Yes|No|Somewhat|Not applicable,,0,,,13.6 13.7|13.8|13.8|13.8,1
13,Standard - Decommissioning,"<i>- Operating systems must be decommissioned when no longer required or when support ends.
- Access must be revoked prior to decommissioning.
- System data must be handled in accordance with the Data Management Policy.
- Decommissioning activities must be documented.</i>",13.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Screenshots|System exports|Other,,0,,,,1
13,Standard - Decommissioning,"<i>- Operating systems must be decommissioned when no longer required or when support ends.
- Access must be revoked prior to decommissioning.
- System data must be handled in accordance with the Data Management Policy.
- Decommissioning activities must be documented.</i>",13.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
13,Standard - Decommissioning,"<i>- Operating systems must be decommissioned when no longer required or when support ends.
- Access must be revoked prior to decommissioning.
- System data must be handled in accordance with the Data Management Policy.
- Decommissioning activities must be documented.</i>",13.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
13,Standard - Decommissioning,"<i>- Operating systems must be decommissioned when no longer required or when support ends.
- Access must be revoked prior to decommissioning.
- System data must be handled in accordance with the Data Management Policy.
- Decommissioning activities must be documented.</i>",13.9,Does this requirement reflect your company current practice: System data must be handled in accordance with the Data Management Policy.,,2,Yes|No|Somewhat|Not applicable,,0,,,13.10 13.11|13.12|13.12|13.12,1
13,Standard - Decommissioning,"<i>- Operating systems must be decommissioned when no longer required or when support ends.
- Access must be revoked prior to decommissioning.
- System data must be handled in accordance with the Data Management Policy.
- Decommissioning activities must be documented.</i>",13.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
13,Standard - Decommissioning,"<i>- Operating systems must be decommissioned when no longer required or when support ends.
- Access must be revoked prior to decommissioning.
- System data must be handled in accordance with the Data Management Policy.
- Decommissioning activities must be documented.</i>",13.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
