"﻿""Chapter ID (Mandatory", for example 1, 2," Etc)""",Chapter Title (Mandatory),Chapter Description (Optional),"Question ID (Mandatory and Unique, for example: 1.1, 1.2, Etc)",Question Title (Mandatory),Question Description (Optional),"Answer Type (Mandatory, one of the following options: 1 for Open Answer, 2 for Dropdown - Single Select, 3 for Dropdown - Single Select - Open answer, 4 for Date, 5 for Dropdown - Multiple Select, 6 for Dropdown - Multiple Select - Open answer)","Dropdown Options (Mandatory if column G is Dropdown. List options for the dropdown separated by a pipe character, for example: Yes|No|Undefined)","DropDown Warnings (Optional, for every option on column H you can define a message, for example: Great|Oh|Think twice)","Dropdown Scoring (Mandatory, set this to 1 if you want to enable scoring for this question. Otherwise set to 0)","Dropdown Option Score (Mandatory if J is set to 1, set the score of the question as an integer positive number, for example 10)","Dropdown Option Score Multiplier (Mandatory if J is set to 1. For every option of the dropdown in column H define an integer positive number that will be multiplied by the value on column K, for example: 1|2|10)","Dropdown Option Show another Question (Optional and only possible if column G is dropdown.For every option in column H you can define one or more question IDs from column D to be shown when the option is selected. For example: 1.2 1.6||6.7 would display questions 1.2 and 1.6 if the first option is selected, none if the second is selected and 6.7 if the third option is selected)","Question Comments & Attachments (Mandatory, select 0 if you do not want to show this option or 1 if you want to let users provide comments and attachments for each question)"
1,Respondent Information,,1.1,"Who is responding to this questionnaire? Please provide your name, team, and role within that team.",,1,,,0,,,,1
9,Standard - Backup Restore and Testing,"<i>- Restore procedures must be defined and documented.
- Backup restore tests must be performed periodically to verify data recoverability.
- Restore test results must be documented and issues remediated.</i>",9.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Backup job reports|Restore test records|Retention configuration|Recovery runbooks|Screenshots|System exports|Other,,0,,,,1
9,Standard - Backup Restore and Testing,"<i>- Restore procedures must be defined and documented.
- Backup restore tests must be performed periodically to verify data recoverability.
- Restore test results must be documented and issues remediated.</i>",9.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
9,Standard - Backup Restore and Testing,"<i>- Restore procedures must be defined and documented.
- Backup restore tests must be performed periodically to verify data recoverability.
- Restore test results must be documented and issues remediated.</i>",9.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
9,Standard - Backup Restore and Testing,"<i>- Restore procedures must be defined and documented.
- Backup restore tests must be performed periodically to verify data recoverability.
- Restore test results must be documented and issues remediated.</i>",9.5,Does this requirement reflect your company current practice: Backup restore tests must be performed periodically to verify data recoverability.,,2,Yes|No|Somewhat|Not applicable,,0,,,9.6 9.7|9.8|9.8|9.8,1
9,Standard - Backup Restore and Testing,"<i>- Restore procedures must be defined and documented.
- Backup restore tests must be performed periodically to verify data recoverability.
- Restore test results must be documented and issues remediated.</i>",9.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Backup job reports|Restore test records|Retention configuration|Recovery runbooks|SDLC procedure|Code review records|Security test reports|Release approvals|Screenshots|System exports|Other,,0,,,,1
9,Standard - Backup Restore and Testing,"<i>- Restore procedures must be defined and documented.
- Backup restore tests must be performed periodically to verify data recoverability.
- Restore test results must be documented and issues remediated.</i>",9.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
9,Standard - Backup Restore and Testing,"<i>- Restore procedures must be defined and documented.
- Backup restore tests must be performed periodically to verify data recoverability.
- Restore test results must be documented and issues remediated.</i>",9.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
9,Standard - Backup Restore and Testing,"<i>- Restore procedures must be defined and documented.
- Backup restore tests must be performed periodically to verify data recoverability.
- Restore test results must be documented and issues remediated.</i>",9.9,Does this requirement reflect your company current practice: Restore test results must be documented and issues remediated.,,2,Yes|No|Somewhat|Not applicable,,0,,,9.10 9.11|9.12|9.12|9.12,1
9,Standard - Backup Restore and Testing,"<i>- Restore procedures must be defined and documented.
- Backup restore tests must be performed periodically to verify data recoverability.
- Restore test results must be documented and issues remediated.</i>",9.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Backup job reports|Restore test records|Retention configuration|Recovery runbooks|SDLC procedure|Code review records|Security test reports|Release approvals|Screenshots|System exports|Other,,0,,,,1
9,Standard - Backup Restore and Testing,"<i>- Restore procedures must be defined and documented.
- Backup restore tests must be performed periodically to verify data recoverability.
- Restore test results must be documented and issues remediated.</i>",9.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
9,Standard - Backup Restore and Testing,"<i>- Restore procedures must be defined and documented.
- Backup restore tests must be performed periodically to verify data recoverability.
- Restore test results must be documented and issues remediated.</i>",9.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
10,Procedure - Backup Configuration Procedure,"<i>1. Systems and data requiring backup are identified.
2. Backup scope, frequency, and retention are defined.
3. Backup jobs are configured and enabled.
4. Backup status is monitored.</i>",10.1,Does this procedure reflect your actual process?,"1. Systems and data requiring backup are identified.
2. Backup scope, frequency, and retention are defined.
3. Backup jobs are configured and enabled.
4. Backup status is monitored.",2,Yes|No|Somewhat|Not applicable,,0,,,|10.2|10.2|10.2,1
10,Procedure - Backup Configuration Procedure,"<i>1. Systems and data requiring backup are identified.
2. Backup scope, frequency, and retention are defined.
3. Backup jobs are configured and enabled.
4. Backup status is monitored.</i>",10.2,Please provide corrections in step-by-step format.,,1,,,0,,,,1
11,Procedure - Backup Restore Procedure,"<i>1. Restore request is initiated.
2. Appropriate approvals are obtained where required.
3. Data or systems are restored.
4. Restore results are validated and documented.</i>",11.1,Does this procedure reflect your actual process?,"1. Restore request is initiated.
2. Appropriate approvals are obtained where required.
3. Data or systems are restored.
4. Restore results are validated and documented.",2,Yes|No|Somewhat|Not applicable,,0,,,|11.2|11.2|11.2,1
11,Procedure - Backup Restore Procedure,"<i>1. Restore request is initiated.
2. Appropriate approvals are obtained where required.
3. Data or systems are restored.
4. Restore results are validated and documented.</i>",11.2,Please provide corrections in step-by-step format.,,1,,,0,,,,1
12,Procedure - Backup Testing Procedure,"<i>1. Restore tests are planned.
2. Test restores are performed.
3. Results are reviewed.
4. Improvements are implemented where required.</i>",12.1,Does this procedure reflect your actual process?,"1. Restore tests are planned.
2. Test restores are performed.
3. Results are reviewed.
4. Improvements are implemented where required.",2,Yes|No|Somewhat|Not applicable,,0,,,|12.2|12.2|12.2,1
12,Procedure - Backup Testing Procedure,"<i>1. Restore tests are planned.
2. Test restores are performed.
3. Results are reviewed.
4. Improvements are implemented where required.</i>",12.2,Please provide corrections in step-by-step format.,,1,,,0,,,,1
